9.596678e-03	8		3.166000e-06	60
9.362569e-03	3		3.086000e-06	61
9.503353e-03	4		3.196000e-06	62
9.301114e-03	5		3.061000e-06	63
9.709483e-03	6		3.733000e-06	64
9.187464e-03	7		3.459000e-06	65
9.855171e-03	5		3.986000e-06	66
9.761645e-03	6		3.948000e-06	67
9.364077e-03	3		3.564000e-06	68
9.679671e-03	4		3.872000e-06	69
9.497315e-03	5		3.781000e-06	70
1.001416e-02	6		4.163000e-06	71
9.184079e-03	4		3.275000e-06	72
1.001127e-02	5		3.930000e-06	73
9.729206e-03	3		3.674000e-06	74
9.470318e-03	4		3.900000e-06	75
9.845597e-03	5		3.534000e-06	76
9.079902e-03	3		3.121000e-06	77
9.205794e-03	4		2.984000e-06	78
9.076327e-03	5		3.057000e-06	79
9.327645e-03	6		2.932000e-06	80
9.101346e-03	7		2.915000e-06	81
9.119185e-03	8		2.784000e-06	82
9.076187e-03	7		2.947000e-06	83
9.389310e-03	8		2.839000e-06	84
9.146223e-03	9		3.034000e-06	85
9.572851e-03	10		2.881000e-06	86
9.405239e-03	4		2.920000e-06	87
9.480358e-03	4		2.640000e-06	4
9.555275e-03	5		2.948000e-06	5
1.000264e-02	3		3.102000e-06	6
1.004234e-02	4		3.247000e-06	7
1.012016e-02	5		3.122000e-06	8
1.004513e-02	4		3.181000e-06	9
9.551320e-03	4		2.875000e-06	10
9.527602e-03	5		2.936000e-06	11
1.035456e-02	2		2.824000e-06	2
1.023845e-02	3		4.764000e-06	3
9.987557e-03	4		3.687000e-06	4
1.011652e-02	3		3.837000e-06	5
1.042653e-02	4		4.071000e-06	6
1.051161e-02	5		3.891000e-06	7
1.004468e-02	6		3.362000e-06	8
1.040415e-02	4		3.833000e-06	9
1.081773e-02	5		3.998000e-06	10
1.079590e-02	6		3.935000e-06	11
1.052377e-02	4		4.084000e-06	12
1.001521e-02	5		3.383000e-06	13
1.086386e-02	2		3.680000e-06	14
1.037002e-02	3		3.840000e-06	15
1.013804e-02	4		3.408000e-06	16
1.055493e-02	3		3.764000e-06	17
1.073498e-02	4		4.077000e-06	18
9.926070e-03	5		3.723000e-06	19
1.036031e-02	6		4.116000e-06	20
1.024221e-02	4		3.760000e-06	21
1.071033e-02	5		4.060000e-06	22
1.024575e-02	6		4.340000e-06	23
1.004563e-02	7		3.684000e-06	24
1.058898e-02	8		5.063000e-06	25
1.121767e-02	3		4.592000e-06	26
1.046807e-02	4		4.116000e-06	27
1.067885e-02	5		3.893000e-06	28
1.035466e-02	6		3.725000e-06	29
1.094597e-02	3		3.912000e-06	30
1.058185e-02	3		4.049000e-06	31
9.805166e-03	4		3.309000e-06	32
1.001870e-02	5		3.246000e-06	33
9.745451e-03	4		2.899000e-06	34
9.969873e-03	5		3.157000e-06	35
9.862030e-03	6		3.211000e-06	36
1.010139e-02	7		3.246000e-06	37
9.868982e-03	8		3.095000e-06	38
9.933059e-03	9		3.050000e-06	39
9.848626e-03	10		2.780000e-06	40
9.965226e-03	5		3.075000e-06	41
9.926496e-03	4		2.803000e-06	42
9.864087e-03	5		2.982000e-06	43
1.032282e-02	6		2.935000e-06	44
9.922332e-03	7		2.934000e-06	45
9.922328e-03	3		3.138000e-06	46
1.019288e-02	4		3.175000e-06	47
9.944730e-03	5		2.926000e-06	48
1.000348e-02	3		3.039000e-06	49
9.872925e-03	4		2.886000e-06	50
1.076724e-02	5		3.718000e-06	51
1.073299e-02	4		3.969000e-06	52
1.042595e-02	5		3.973000e-06	53
1.077691e-02	6		3.950000e-06	54
1.115318e-02	4		5.869000e-06	55
1.055331e-02	5		4.173000e-06	56
1.099927e-02	6		4.638000e-06	57
1.111178e-02	7		4.292000e-06	58
1.045908e-02	4		3.801000e-06	59
1.078181e-02	5		4.202000e-06	60
1.042993e-02	6		3.640000e-06	61
1.065731e-02	7		4.381000e-06	62
1.104917e-02	5		4.269000e-06	63
1.040460e-02	2		3.556000e-06	64
1.077935e-02	3		3.838000e-06	65
1.069871e-02	4		4.289000e-06	66
1.072822e-02	5		3.778000e-06	67
1.073008e-02	2		3.155000e-06	2
1.057728e-02	3		4.078000e-06	3
1.120624e-02	4		3.911000e-06	4
1.087326e-02	3		4.059000e-06	5
1.065779e-02	4		3.789000e-06	6
1.118384e-02	5		3.901000e-06	7
1.095076e-02	6		4.149000e-06	8
1.067641e-02	7		3.647000e-06	9
1.141946e-02	8		4.411000e-06	10
1.091462e-02	9		4.604000e-06	11
1.112154e-02	4		3.789000e-06	12
1.081888e-02	5		4.056000e-06	13
1.047384e-02	6		3.471000e-06	14
1.030138e-02	4		3.108000e-06	15
1.044631e-02	5		3.303000e-06	16
1.020214e-02	6		3.122000e-06	17
1.019219e-02	5		3.212000e-06	18
1.034990e-02	5		3.118000e-06	19
1.040162e-02	6		3.141000e-06	20
1.045335e-02	3		3.278000e-06	21
1.048017e-02	4		2.934000e-06	22
1.022573e-02	3		3.065000e-06	23
1.037514e-02	2		1.832000e-06	2
1.042809e-02	3		3.127000e-06	3
1.049971e-02	3		2.938000e-06	4
1.031569e-02	3		2.930000e-06	5
1.035295e-02	4		2.952000e-06	6
1.041393e-02	5		3.089000e-06	7
1.041993e-02	3		2.904000e-06	8
1.075809e-02	4		3.687000e-06	9
1.097237e-02	5		4.003000e-06	10
1.110440e-02	3		3.999000e-06	11
1.115275e-02	4		7.755000e-06	12
1.100946e-02	5		3.820000e-06	13
1.102602e-02	4		4.225000e-06	14
1.096304e-02	5		3.837000e-06	15
1.098334e-02	6		3.484000e-06	16
1.144599e-02	7		3.834000e-06	17
1.127526e-02	5		5.254000e-06	18
1.069654e-02	6		3.678000e-06	19
1.117871e-02	7		3.749000e-06	20
1.125386e-02	8		4.048000e-06	21
1.147889e-02	9		3.574000e-06	22
1.123872e-02	2		2.497000e-06	2
1.114823e-02	3		3.795000e-06	3
1.075205e-02	4		3.622000e-06	4
1.157023e-02	2		4.261000e-06	5
1.168252e-02	3		3.938000e-06	6
1.086832e-02	4		3.418000e-06	7
1.115435e-02	5		4.006000e-06	8
1.130594e-02	3		4.244000e-06	9
1.162347e-02	4		1.210800e-05	10
1.129439e-02	5		3.970000e-06	11
1.162822e-02	4		4.472000e-06	12
1.105894e-02	4		3.827000e-06	13
1.143944e-02	5		4.167000e-06	14
1.117814e-02	4		3.663000e-06	15
1.078493e-02	5		3.208000e-06	16
1.070051e-02	6		3.150000e-06	17
1.054948e-02	5		2.988000e-06	18
1.074185e-02	6		2.993000e-06	19
1.054303e-02	7		3.024000e-06	20
1.061486e-02	8		3.087000e-06	21
1.069554e-02	4		2.933000e-06	22
1.077712e-02	5		3.064000e-06	23
1.059801e-02	6		2.942000e-06	24
1.081723e-02	4		2.928000e-06	25
1.068164e-02	3		2.704000e-06	26
1.241420e-02	4		3.859000e-06	27
1.133209e-02	3		3.367000e-06	28
1.062124e-02	4		2.970000e-06	29
1.076210e-02	3		3.010000e-06	30
1.085361e-02	4		2.909000e-06	31
1.065801e-02	5		3.080000e-06	32
1.111578e-02	6		3.364000e-06	33
1.140525e-02	4		3.312000e-06	34
1.173045e-02	5		3.947000e-06	35
1.173641e-02	6		4.078000e-06	36
1.104653e-02	7		3.833000e-06	37
1.148246e-02	8		3.913000e-06	38
1.161076e-02	6		3.861000e-06	39
1.155330e-02	3		3.393000e-06	40
1.153763e-02	4		4.037000e-06	41
1.176569e-02	5		3.659000e-06	42
1.108239e-02	6		3.182000e-06	43
1.127743e-02	3		3.732000e-06	44
1.133458e-02	4		3.718000e-06	45
1.147238e-02	5		3.651000e-06	46
1.179633e-02	4		3.920000e-06	47
1.127186e-02	5		3.795000e-06	48
1.132248e-02	3		3.818000e-06	49
1.178908e-02	3		3.961000e-06	50
1.157429e-02	4		4.065000e-06	51
1.164191e-02	5		1.255700e-05	52
1.146319e-02	6		3.956000e-06	53
1.175033e-02	5		3.937000e-06	54
1.109225e-02	4		5.455000e-06	55
1.166314e-02	5		3.850000e-06	56
1.189809e-02	5		4.609000e-06	57
1.145231e-02	6		4.204000e-06	58
1.133780e-02	7		3.781000e-06	59
1.167186e-02	6		3.588000e-06	60
1.107304e-02	6		3.135000e-06	61
1.101441e-02	7		2.796000e-06	62
1.100846e-02	4		3.126000e-06	63
1.097246e-02	5		3.049000e-06	64
1.081789e-02	4		2.893000e-06	65
1.089269e-02	3		2.888000e-06	66
1.102154e-02	4		3.136000e-06	67
1.097738e-02	4		2.918000e-06	68
1.100443e-02	4		2.730000e-06	69
1.114451e-02	5		2.904000e-06	70
1.100718e-02	3		2.975000e-06	71
1.179818e-02	3		3.206000e-06	72
1.112217e-02	4		2.886000e-06	73
1.098742e-02	5		2.839000e-06	74
1.099543e-02	4		2.911000e-06	75
1.112964e-02	5		2.712000e-06	76
1.161817e-02	6		4.235000e-06	77
1.185277e-02	4		3.914000e-06	78
1.178238e-02	5		4.186000e-06	79
1.157286e-02	6		3.869000e-06	80
1.160650e-02	4		3.699000e-06	81
1.197976e-02	5		4.043000e-06	82
1.186513e-02	6		3.994000e-06	83
1.199344e-02	7		3.739000e-06	84
1.154279e-02	8		3.206000e-06	85
1.183208e-02	9		4.031000e-06	86
1.175175e-02	3		3.721000e-06	3
1.137970e-02	4		3.796000e-06	4
1.209852e-02	5		3.981000e-06	5
1.187226e-02	3		3.892000e-06	6
1.171690e-02	4		4.100000e-06	7
1.220834e-02	3		4.175000e-06	8
1.192828e-02	3		4.991000e-06	9
1.134990e-02	4		3.396000e-06	10
1.173666e-02	5		4.328000e-06	11
1.165315e-02	6		3.899000e-06	12
1.147399e-02	5		3.177000e-06	13
1.308373e-02	5		4.538000e-06	14
1.218279e-02	3		4.353000e-06	15
1.190895e-02	3		3.750000e-06	16
1.140134e-02	4		3.636000e-06	17
1.190097e-02	5		3.825000e-06	18
1.191200e-02	4		3.536000e-06	19
1.142064e-02	5		3.345000e-06	20
1.145888e-02	6		3.077000e-06	21
1.142063e-02	7		3.032000e-06	22
1.127295e-02	5		3.283000e-06	23
1.119952e-02	6		2.969000e-06	24
1.131906e-02	7		2.827000e-06	25
1.150720e-02	5		2.820000e-06	26
1.117950e-02	4		2.844000e-06	27
1.137328e-02	3		3.097000e-06	28
1.167026e-02	4		3.670000e-06	29
1.148049e-02	3		3.202000e-06	30
1.180952e-02	3		3.415000e-06	31
1.189001e-02	4		3.132000e-06	32
1.151515e-02	5		2.818000e-06	33
1.134357e-02	6		2.829000e-06	34
1.142388e-02	5		2.846000e-06	35
1.221134e-02	6		3.522000e-06	36
1.226094e-02	7		3.842000e-06	37
1.257786e-02	8		4.595000e-06	38
1.221247e-02	9		3.926000e-06	39
1.224207e-02	4		3.899000e-06	40
1.241324e-02	4		4.065000e-06	41
1.244282e-02	5		3.791000e-06	42
1.218349e-02	6		3.530000e-06	43
1.226900e-02	4		4.238000e-06	44
1.235567e-02	4		3.788000e-06	45
1.197864e-02	5		3.120000e-06	46
1.252560e-02	6		3.676000e-06	47
1.250710e-02	5		3.952000e-06	48
1.265003e-02	6		3.528000e-06	49
1.178294e-02	2		1.902000e-06	2
1.244248e-02	3		3.758000e-06	3
1.214424e-02	4		3.725000e-06	4
1.268639e-02	3		4.105000e-06	5
1.180364e-02	4		3.557000e-06	6
1.264866e-02	5		4.195000e-06	7
1.203745e-02	5		3.741000e-06	8
1.276839e-02	6		5.964000e-06	9
1.222558e-02	6		3.722000e-06	10
1.267493e-02	7		3.883000e-06	11
1.236990e-02	4		3.594000e-06	12
1.168645e-02	5		3.262000e-06	13
1.171868e-02	6		2.924000e-06	14
1.154709e-02	4		2.877000e-06	15
1.185971e-02	5		2.927000e-06	16
1.220439e-02	6		3.431000e-06	17
1.156821e-02	5		2.937000e-06	18
1.174088e-02	4		2.980000e-06	19
1.167915e-02	5		3.064000e-06	20
1.171513e-02	5		3.157000e-06	21
1.194233e-02	5		3.281000e-06	22
1.207736e-02	6		2.954000e-06	23
1.164970e-02	4		1.948900e-05	24
1.178776e-02	4		3.040000e-06	25
1.163731e-02	3		2.997000e-06	26
1.166304e-02	4		3.036000e-06	27
1.168035e-02	5		2.808000e-06	28
1.237159e-02	6		3.224000e-06	29
1.260352e-02	3		3.938000e-06	30
1.284254e-02	4		6.707000e-06	31
1.252850e-02	5		3.426000e-06	32
1.228974e-02	3		3.547000e-06	33
1.282998e-02	3		4.282000e-06	34
1.226028e-02	4		3.442000e-06	35
1.287941e-02	5		3.742000e-06	36
1.250386e-02	4		4.067000e-06	37
1.253421e-02	5		3.404000e-06	38
1.214784e-02	6		3.887000e-06	39
1.267677e-02	4		4.308000e-06	40
1.267176e-02	5		4.026000e-06	41
1.237676e-02	6		3.839000e-06	42
1.238454e-02	4		3.630000e-06	43
1.242792e-02	5		4.222000e-06	44
1.216671e-02	4		5.338000e-06	45
1.160528e-02	4		3.191000e-06	46
1.231705e-02	5		3.774000e-06	47
1.262175e-02	6		4.514000e-06	48
1.183244e-02	3		3.823000e-06	49
1.206943e-02	4		3.944000e-06	50
1.235200e-02	5		3.735000e-06	51
1.212011e-02	2		1.829000e-06	2
1.174671e-02	3		2.812000e-06	3
1.207337e-02	4		3.101000e-06	4
1.163932e-02	3		3.088000e-06	5
1.150116e-02	3		2.860000e-06	6
1.164638e-02	4		2.830000e-06	7
1.165989e-02	4		2.785000e-06	8
1.163436e-02	4		2.905000e-06	9
1.185321e-02	5		2.829000e-06	10
1.172200e-02	4		2.732000e-06	11
1.267912e-02	4		3.032000e-06	12
1.232801e-02	5		2.979000e-06	13
1.249683e-02	5		2.960000e-06	14
1.204314e-02	4		2.898000e-06	15
1.189121e-02	5		2.971000e-06	16
1.210466e-02	4		2.727000e-06	17
1.230729e-02	4		3.276000e-06	18
1.228350e-02	5		3.392000e-06	19
1.316262e-02	6		3.649000e-06	20
1.255868e-02	3		3.384000e-06	21
1.283833e-02	4		4.006000e-06	22
1.309203e-02	5		3.762000e-06	23
1.263610e-02	6		3.458000e-06	24
1.316988e-02	7		3.922000e-06	25
1.314795e-02	3		3.500000e-06	26
1.312957e-02	3		3.883000e-06	27
1.279077e-02	4		3.197000e-06	28
1.297497e-02	5		3.590000e-06	29
1.283027e-02	3		3.528000e-06	30
1.292618e-02	4		3.537000e-06	31
1.303644e-02	5		3.660000e-06	32
1.262976e-02	6		3.281000e-06	33
1.373563e-02	4		4.020000e-06	34
1.272783e-02	5		4.087000e-06	35
1.319830e-02	6		4.222000e-06	36
1.296988e-02	3		3.749000e-06	37
1.299190e-02	4		3.683000e-06	38
1.304433e-02	5		3.753000e-06	39
1.283952e-02	4		3.803000e-06	40
1.317409e-02	5		4.987000e-06	41
1.286775e-02	3		3.847000e-06	42
1.290117e-02	3		3.979000e-06	43
1.242436e-02	4		3.078000e-06	44
1.234557e-02	5		2.890000e-06	45
1.231933e-02	6		2.926000e-06	46
1.225633e-02	5		3.017000e-06	47
1.246160e-02	6		2.813000e-06	48
1.231405e-02	3		2.874000e-06	49
1.246401e-02	4		2.855000e-06	50
1.252323e-02	4		3.173000e-06	51
1.229115e-02	5		2.802000e-06	52
1.242912e-02	4		2.857000e-06	53
1.229271e-02	5		2.922000e-06	54
1.235778e-02	4		2.972000e-06	55
1.239861e-02	5		2.827000e-06	56
1.233081e-02	6		2.697000e-06	57
1.302644e-02	7		3.986000e-06	58
1.315471e-02	5		3.355000e-06	59
1.269723e-02	5		4.814000e-06	60
1.358010e-02	4		4.027000e-06	61
1.346339e-02	5		4.235000e-06	62
1.369951e-02	6		4.123000e-06	63
1.321818e-02	3		3.337000e-06	64
1.335372e-02	4		3.577000e-06	65
1.355746e-02	5		3.493000e-06	66
1.338838e-02	6		3.550000e-06	67
1.330685e-02	4		3.537000e-06	68
1.356990e-02	4		4.353000e-06	69
1.331606e-02	5		3.940000e-06	70
1.333599e-02	3		3.928000e-06	71
1.332168e-02	4		4.022000e-06	72
1.287723e-02	5		3.881000e-06	73
1.301377e-02	4		3.790000e-06	74
1.322304e-02	4		4.583000e-06	75
1.461448e-02	5		4.163000e-06	76
1.449055e-02	4		4.029000e-06	77
1.323069e-02	5		3.824000e-06	78
1.363832e-02	6		3.717000e-06	79
1.301039e-02	5		3.402000e-06	80
1.277567e-02	5		3.816000e-06	81
1.263238e-02	6		3.107000e-06	82
1.247371e-02	7		3.020000e-06	83
1.247757e-02	4		2.890000e-06	84
1.232632e-02	3		2.854000e-06	85
1.254103e-02	4		2.892000e-06	86
1.253508e-02	3		2.553000e-06	3
1.274289e-02	4		2.844000e-06	4
1.256331e-02	5		3.002000e-06	5
1.241064e-02	4		2.734000e-06	6
1.241445e-02	4		2.819000e-06	7
1.289773e-02	3		2.804000e-06	8
1.239671e-02	3		2.843000e-06	9
1.242230e-02	4		2.811000e-06	10
1.263196e-02	5		2.810000e-06	11
1.265260e-02	3		2.689000e-06	12
1.382004e-02	4		3.740000e-06	13
1.273594e-02	5		3.315000e-06	14
1.318556e-02	4		3.796000e-06	15
1.446701e-02	5		4.376000e-06	16
3.739492e-02	6		7.576000e-06	17
1.754439e-02	5		4.251000e-06	18
1.344479e-02	5		3.853000e-06	19
1.273938e-02	6		3.834000e-06	20
1.330803e-02	7		4.048000e-06	21
1.310409e-02	4		3.754000e-06	22
1.335916e-02	5		4.897000e-06	23
1.335090e-02	3		3.883000e-06	24
1.322104e-02	4		4.129000e-06	25
2.637916e-02	5		5.202000e-06	26
1.419936e-02	4		4.153000e-06	27
1.369873e-02	4		3.681000e-06	28
1.331592e-02	5		3.275000e-06	29
1.300421e-02	3		3.020000e-06	30
1.303856e-02	4		3.056000e-06	31
1.246223e-02	5		2.827000e-06	32
1.244161e-02	4		2.912000e-06	33
1.266310e-02	4		3.036000e-06	34
1.328330e-02	5		3.085000e-06	35
1.295577e-02	4		3.040000e-06	36
1.287281e-02	5		2.989000e-06	37
1.298659e-02	4		2.756000e-06	38
1.299250e-02	5		2.811000e-06	39
1.292351e-02	4		3.076000e-06	40
1.294755e-02	4		2.889000e-06	41
1.259459e-02	5		2.751000e-06	42
1.349226e-02	4		3.287000e-06	43
1.344347e-02	4		3.152000e-06	44
1.418127e-02	5		3.744000e-06	45
1.384522e-02	6		3.291000e-06	46
1.411321e-02	7		3.687000e-06	47
1.401036e-02	6		3.511000e-06	48
1.385007e-02	7		3.398000e-06	49
1.415985e-02	4		3.395000e-06	50
1.329931e-02	3		3.239000e-06	51
1.401178e-02	4		3.466000e-06	52
1.390485e-02	4		3.477000e-06	53
1.433599e-02	5		3.614000e-06	54
1.428029e-02	4		3.395000e-06	55
1.414815e-02	4		3.762000e-06	56
1.416720e-02	5		2.201000e-05	57
1.355625e-02	6		3.428000e-06	58
1.420635e-02	4		3.640000e-06	59
1.420139e-02	5		3.602000e-06	60
1.400387e-02	6		4.069000e-06	61
1.385984e-02	5		3.891000e-06	62
1.355640e-02	6		3.267000e-06	63
1.370905e-02	7		3.542000e-06	64
1.296126e-02	4		3.083000e-06	65
1.363696e-02	5		3.023000e-06	66
1.275051e-02	6		2.776000e-06	67
1.268273e-02	7		2.836000e-06	68
1.261498e-02	5		2.916000e-06	69
1.329789e-02	5		3.020000e-06	70
1.278890e-02	6		3.047000e-06	71
1.300326e-02	4		2.767000e-06	72
1.322491e-02	5		2.887000e-06	73
1.361781e-02	3		2.955000e-06	74
1.306870e-02	3		2.868000e-06	75
1.324129e-02	4		2.965000e-06	76
1.349064e-02	5		3.195000e-06	77
1.372857e-02	3		3.417000e-06	78
1.352318e-02	4		3.395000e-06	79
1.453515e-02	5		4.179000e-06	80
1.412357e-02	4		3.479000e-06	81
1.425166e-02	5		3.578000e-06	82
1.500542e-02	6		4.195000e-06	83
1.408345e-02	7		3.663000e-06	84
1.435304e-02	5		3.850000e-06	85
1.447553e-02	4		4.103000e-06	86
